run	bioproject	biosample	continent	acidic_soil_type	ecosystem	location	latitude	longitude	pH	pH_status	selection_reason	project_dedup_group	site_dedup_group	selection_rank	coordinate_status	metadata_quality_flag	include_in_global_balanced_pilot	source_type	soil_only	acidic_soil	soil_source_evidence
SRR38758067	PRJNA1468402	SAMN60279603	North America	Peat/permafrost/tundra soil	Peat/permafrost soil	Canada: Quebec	46.03	-71.58		needs_metadata_or_OpenLandMap_confirmation	North America representative; Peat/permafrost/tundra soil	PRJNA1468402	Canada: Quebec		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	1067EMPLEM24-168_cucumber_bulk_0-5 cm_SUB_FL_B3; bulk soil or growing medium; agricultural greenhouse; certified organic greenhouse; bulk soil or growing medium; Canada: Quebec; 46.03 N 71.58 W
SRR38758068	PRJNA1468402	SAMN60279603	North America	Peat/permafrost/tundra soil	Peat/permafrost soil	Canada: Quebec	46.03	-71.58		needs_metadata_or_OpenLandMap_confirmation	North America representative; Peat/permafrost/tundra soil	PRJNA1468402	Canada: Quebec		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	1067EMPLEM24-168_cucumber_bulk_0-5 cm_SUB_FL_B3; bulk soil or growing medium; agricultural greenhouse; certified organic greenhouse; bulk soil or growing medium; Canada: Quebec; 46.03 N 71.58 W
SRR38819981	PRJNA1470217	SAMN60399700	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	EGB_1; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38819982	PRJNA1470217	SAMN60399708	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	IWO_3; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38819983	PRJNA1470217	SAMN60399707	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	IWO_2; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38819984	PRJNA1470217	SAMN60399706	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	IWO_1; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38819985	PRJNA1470217	SAMN60399705	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	ITA_3; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38819986	PRJNA1470217	SAMN60399704	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	ITA_2; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38819987	PRJNA1470217	SAMN60399703	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	ITA_1; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38819988	PRJNA1470217	SAMN60399702	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	EGB_3; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38819989	PRJNA1470217	SAMN60399708	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	IWO_3; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38819990	PRJNA1470217	SAMN60399707	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	IWO_2; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38819991	PRJNA1470217	SAMN60399706	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	IWO_1; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38819992	PRJNA1470217	SAMN60399705	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	ITA_3; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38819993	PRJNA1470217	SAMN60399704	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	ITA_2; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38819994	PRJNA1470217	SAMN60399703	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	ITA_1; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38819995	PRJNA1470217	SAMN60399702	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	EGB_3; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38819996	PRJNA1470217	SAMN60399701	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	EGB_2; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38819997	PRJNA1470217	SAMN60399701	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	EGB_2; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38819998	PRJNA1470217	SAMN60399700	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Nigeria: Southwestern Nigeria, Ile-Ife	7.25	4.75		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1470217	Nigeria: Southwestern Nigeria, Ile-Ife		confirmed_lat_lon	exclude_location_outside_continent	no	external_acidic_soil_project_reads	yes	yes	EGB_1; tropical forest biome [ENVO:01000213]; cacao plantation [ENVO:01001121]|fallow field [ENVO:01001119]|oil palm plantation [ENVO:01001121]; soil [ENVO:00001998]; Nigeria: Southwestern Nigeria, Ile-Ife; 7.25 N 4.75 E
SRR38425851	PRJNA1462828	SAMN59067912	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Peru: San Martin, Lamas	-6.58611111	-76.23694444		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1462828	Peru: San Martin, Lamas		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Metagenome or environmental sample from soil metagenome; soil; Peru: San Martin, Lamas; 6.58611111 S 76.23694444 W
SRR38425852	PRJNA1462828	SAMN59067946	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Not applicable				needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1462828	Not applicable		needs_geocoding	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from metagenome; Extraction blank control 4; Not applicable; Not applicable
SRR38425853	PRJNA1462828	SAMN59067945	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Not applicable				needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1462828	Not applicable		needs_geocoding	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from metagenome; Extraction blank control 2; Not applicable; Not applicable
SRR38425854	PRJNA1462828	SAMN59067944	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Not applicable				needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1462828	Not applicable		needs_geocoding	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from metagenome; Extraction blank control 1; Not applicable; Not applicable
SRR38425855	PRJNA1462828	SAMN59067943	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Peru: San Martin, San Martin	-6.43416666	-76.45444444		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1462828	Peru: San Martin, San Martin		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Metagenome or environmental sample from soil metagenome; soil; Peru: San Martin, San Martin; 6.43416666 S 76.45444444 W
SRR38425856	PRJNA1462828	SAMN59067941	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Peru: San Martin, San Martin	-6.43388888	-76.45527777		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1462828	Peru: San Martin, San Martin		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Metagenome or environmental sample from soil metagenome; soil; Peru: San Martin, San Martin; 6.43388888 S 76.45527777 W
SRR38425857	PRJNA1462828	SAMN59067942	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Peru: San Martin, Lamas	-6.42277777	-76.53222222		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1462828	Peru: San Martin, Lamas		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Metagenome or environmental sample from soil metagenome; soil; Peru: San Martin, Lamas; 6.42277777 S 76.53222222 W
SRR38425858	PRJNA1462828	SAMN59067940	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Peru: San Martin, San Martin	-6.43444444	-76.45416666		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1462828	Peru: San Martin, San Martin		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Metagenome or environmental sample from soil metagenome; soil; Peru: San Martin, San Martin; 6.43444444 S 76.45416666 W
SRR38425859	PRJNA1462828	SAMN59067939	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Peru: San Martin, San Martin	-6.43194444	-76.455		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1462828	Peru: San Martin, San Martin		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Metagenome or environmental sample from soil metagenome; soil; Peru: San Martin, San Martin; 6.43194444 S 76.455 W
SRR38425860	PRJNA1462828	SAMN59067938	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Peru: San Martin, San Martin	-6.4225	-76.53194444		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1462828	Peru: San Martin, San Martin		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Metagenome or environmental sample from soil metagenome; soil; Peru: San Martin, San Martin; 6.4225 S 76.53194444 W
SRR38425861	PRJNA1462828	SAMN59067911	South America	Amazon/tropical acidic soil candidate	Amazon/tropical soil	Peru: San Martin, San Martin	-6.58611111	-76.23666666		needs_metadata_or_OpenLandMap_confirmation	South America representative; Amazon/tropical acidic soil candidate	PRJNA1462828	Peru: San Martin, San Martin		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Metagenome or environmental sample from soil metagenome; soil; Peru: San Martin, San Martin; 6.58611111 S 76.23666666 W
